name,address,latitude,longitude,RestaurantsPriceRange2,stars,business_type,region,veggy,GoodForKids,RestaurantsDelivery,WiFi,Alcohol,OutdoorSeating,garage,lot,valet,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,breakfast,brunch,lunch,dinner,dessert,latenight,romantic,intimate,upscale,casual,trendy,classy,RestaurantsReservations,review_count
Napoleon's Pizza,5956 State Rd,41.4008789,-81.710724,2,4,other,other,other,TRUE,TRUE,no,none,FALSE,FALSE,FALSE,FALSE,11:0-21:0,15:0-21:0,15:0-21:0,15:0-21:0,11:0-21:0,11:0-23:0,11:0-23:0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,51
Giovanni's Meats & Deli,5716 Mayfield Rd,41.5198247,-81.473596,1,4,Delis,other,other,FALSE,TRUE,no,beer_and_wine,FALSE,FALSE,TRUE,FALSE,,9:0-18:0,9:0-18:0,,9:0-18:0,9:0-18:0,8:0-18:0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22
Al's Deli,1717 E 9th,41.50223884,-81.68811575,1,4,Delis,Middle Eastern,other,TRUE,TRUE,free,none,TRUE,TRUE,FALSE,FALSE,,6:30-15:0,6:30-15:0,6:30-15:0,6:30-15:0,6:30-15:0,6:30-14:0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,60
Bylo Gyro Bob's,14007 Puritas Ave,41.4332682,-81.7905038,1,5,other,other,other,TRUE,FALSE,,none,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22
Stone Oven Bakery Cafe,2267 Lee Rd,41.49795366,-81.5648158,1,4,Cafes,other,other,,FALSE,free,none,TRUE,FALSE,TRUE,FALSE,8:0-19:0,7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0,8:0-20:0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,114
Burger King,8515 Euclid Ave,41.50395513,-81.62747138,1,3,Fast Food,other,other,TRUE,FALSE,free,none,TRUE,FALSE,TRUE,FALSE,7:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13
Steve's Family Restaurant,4457 Broadview Rd,41.4346077,-81.6968199,1,4.5,Diners,other,other,TRUE,FALSE,no,none,FALSE,FALSE,FALSE,FALSE,7:0-15:0,7:0-16:0,7:0-16:0,7:0-16:0,7:0-16:0,7:0-16:0,7:0-16:0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37
The Bourbon Street Barrel Room,2393 Professor Ave,41.48004219,-81.68503502,2,4,Bars,other,other,TRUE,FALSE,free,full_bar,TRUE,FALSE,FALSE,TRUE,10:0-21:0,16:30-21:30,16:30-21:30,16:30-21:30,16:30-21:30,16:30-1:0,12:0-1:0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,479
Cedarland Mediterranean Cuisine,3323 W 25th St,41.4637839,-81.6999238,2,4.5,other,Mediterranean,other,TRUE,FALSE,,,FALSE,,,,,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,10:0-15:0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,13
The Madison Grille,9605 Madison Ave,41.4768603,-81.7498623,,4,other,other,other,,,,,,,,,,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,12:0-2:30,,,,,,,,,,,,,,4
Corbo's Bakery,12210 Mayfield Rd,41.50841,-81.5975895,1,4,Bakeries,other,other,,FALSE,,,,FALSE,FALSE,FALSE,8:0-18:0,,8:0-18:0,8:0-18:0,8:0-18:0,8:0-22:0,8:0-22:0,,,,,,,,,,,,,,124
Maha's Falafil,1979 W 25th St,41.484808,-81.70289,1,4.5,other,Mediterranean,other,TRUE,FALSE,no,none,FALSE,FALSE,FALSE,FALSE,10:0-19:30,7:0-20:0,10:30-20:0,7:0-20:0,10:30-20:0,7:0-20:0,7:0-20:0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,60
Il Rione,1303 W 65th St,41.486704,-81.729939,2,4.5,Bars,Italian,other,TRUE,FALSE,no,beer_and_wine,TRUE,FALSE,FALSE,FALSE,,,16:0-22:0,16:0-22:0,16:0-22:0,16:0-23:0,16:0-23:0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,FALSE,TRUE,,,FALSE,138
Sbarro,26300 Cedar Rd,41.498488,-81.4941423,,3,other,Italian,other,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4
Academy Tavern,12800 Larchmere Blvd,41.4873019,-81.5930608,2,4,Bars,other,other,FALSE,FALSE,free,full_bar,TRUE,FALSE,FALSE,FALSE,11:0-1:0,11:0-1:0,11:0-1:0,20:0-1:0,11:0-1:0,11:0-1:0,11:0-1:0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,69
State Road Pizza,5320 State Rd,41.415636,-81.710499,1,4.5,other,other,other,,TRUE,,none,FALSE,FALSE,FALSE,FALSE,15:0-21:0,,15:30-21:0,15:30-21:0,15:30-21:0,15:0-23:0,14:0-22:0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,16
Potbelly Sandwich Shop,"11425 Euclid Ave, Unit 2",41.509531,-81.604837,1,3.5,Bars,Italian,other,TRUE,TRUE,free,none,FALSE,FALSE,FALSE,FALSE,11:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,11:0-21:0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,30
Pizza Hut,"2211 Chester Ave, Ste B",41.50406183,-81.67463,1,2,other,Italian,other,TRUE,TRUE,,,FALSE,,,,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-0:0,11:0-0:0,,,,,,,,,,,,,FALSE,16
King Fong,14055 Lorain Ave,41.4543631,-81.7915459,1,4,other,Chinese,other,FALSE,TRUE,no,none,FALSE,FALSE,TRUE,FALSE,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20
Marsella's Pizza,7425 York Rd,41.3633219,-81.7591208,2,4,other,other,other,TRUE,TRUE,no,none,FALSE,FALSE,TRUE,FALSE,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12
Thirsty Dog East Bank,1085 Old River Rd,41.499654,-81.705267,2,3,other,other,other,,,,,,FALSE,FALSE,FALSE,10:0-23:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-2:0,11:0-2:0,,,,,,,,,,,,,,101
Ohio City Galley,1400 W 25th St,41.4911176,-81.707536,2,4.5,Bars,other,other,,,free,full_bar,FALSE,FALSE,TRUE,FALSE,11:0-21:0,,11:0-22:0,11:0-22:0,11:0-22:0,11:0-0:0,11:0-0:0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,170
Winking Lizard Tavern,1301 E 9th St,41.504518,-81.690215,2,3.5,Bars,other,other,TRUE,FALSE,free,full_bar,TRUE,FALSE,FALSE,FALSE,11:0-22:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-0:0,11:0-0:0,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,185
Euro Wafel Bar,11457 Mayfield Rd Cleveland,41.509018,-81.603688,1,4.5,other,other,other,TRUE,TRUE,free,none,TRUE,FALSE,TRUE,FALSE,20:0-2:0,20:0-2:0,20:0-2:0,20:0-2:0,20:0-2:0,20:0-2:0,20:0-2:0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,94
Arby's,1441 Snow Rd,41.404939,-81.689794,1,1,Fast Food,other,other,TRUE,TRUE,free,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
Golden Lily,6253 Pearl Rd,41.3910537,-81.7606659,1,3.5,other,Chinese,other,TRUE,TRUE,,none,FALSE,FALSE,FALSE,FALSE,12:0-21:30,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-23:0,10:30-23:0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27
Chopstick Chinese Restaurant,11332 Euclid Ave,41.50847079,-81.60516591,1,3.5,other,Chinese,other,TRUE,FALSE,no,none,TRUE,FALSE,FALSE,FALSE,12:0-22:0,11:0-22:30,11:0-22:30,11:0-22:30,11:0-22:30,11:0-22:30,11:0-22:30,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,46
Subway Restaurants,1417 E 9th St.,41.5029845,-81.6887207,1,1.5,Fast Food,other,other,TRUE,TRUE,no,none,FALSE,FALSE,FALSE,FALSE,9:0-16:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6
Burger King,6000 Memphis Ave,41.4402949,-81.7284869,1,2,Fast Food,other,other,,TRUE,,,,FALSE,FALSE,FALSE,7:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9
Heck's Cafe,2927 Bridge Ave,41.4841292,-81.7082646,2,3.5,Burgers,other,other,TRUE,TRUE,free,full_bar,TRUE,FALSE,TRUE,FALSE,10:30-21:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:0-23:0,11:0-23:0,FALSE,,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,273
Chipotle Mexican Grill,11638 Clifton Blvd,41.4876842,-81.7685786,1,3.5,Fast Food,Mexican,other,,FALSE,,beer_and_wine,,FALSE,TRUE,FALSE,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11
McDonald's,9101 Kinsman Ave,41.472748,-81.6226145,1,1,Fast Food,other,other,FALSE,TRUE,,,,FALSE,TRUE,FALSE,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,,,,,,,,,,,,,FALSE,7
McDonald's,4159 Lee Rd,41.4465092,-81.5643129,1,2,Fast Food,other,other,,TRUE,,,,,,,4:30-0:0,4:30-0:0,4:30-0:0,4:30-0:0,4:30-0:0,4:30-1:0,4:30-1:0,,,,,,,,,,,,,,7
3-19 Coffee,3427 Lee Rd,41.466272,-81.564807,,4.5,other,other,other,TRUE,FALSE,free,none,TRUE,FALSE,TRUE,FALSE,7:0-15:0,6:0-17:0,6:0-17:0,6:0-17:0,6:0-17:0,6:0-17:0,7:0-15:0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15
Fifth Wheel Restaurant,3306 St Clair Ave NE,41.5137327,-81.6694222,1,4,other,other,other,TRUE,FALSE,,none,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8
Pizza Hut,6557 Broadway Ave,41.462213,-81.643371,1,2.5,other,Italian,other,,TRUE,,,FALSE,,,,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,,,,,,,,,,,,,FALSE,3
Flight Cleveland,5712 Detroit Ave,41.48544314,-81.72610444,,4.5,Bars,other,other,,,,,,FALSE,TRUE,FALSE,14:0-20:0,,15:0-22:0,15:0-22:0,15:0-22:0,15:0-0:0,14:0-0:0,,,,,,,,,,,,,,25
Applebee's Grill + Bar,3401 Steelyard Dr,41.461461,-81.689881,2,2,Bars,other,other,TRUE,TRUE,free,full_bar,FALSE,FALSE,TRUE,FALSE,11:0-0:0,,11:0-21:0,11:0-0:0,11:0-0:0,11:0-1:0,11:0-1:0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38
Bombaychaat,2044 Euclid Ave,41.50140323,-81.67583629,1,4,Fast Food,Indian,other,TRUE,FALSE,free,beer_and_wine,FALSE,FALSE,FALSE,FALSE,12:0-20:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,12:0-22:0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,128
Inn On Coventry,2785 Euclid Heights Blvd,41.5083171,-81.5802997,1,4,Diners,other,other,TRUE,FALSE,no,full_bar,FALSE,FALSE,FALSE,FALSE,8:0-13:30,7:0-13:30,7:0-13:30,7:0-13:30,7:0-13:30,7:0-13:30,8:0-13:30,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,325
The Treehouse,820 College Ave,41.4807242,-81.6855311,2,3.5,Bars,other,other,FALSE,FALSE,free,full_bar,TRUE,FALSE,FALSE,FALSE,11:0-2:0,16:0-2:0,16:0-2:0,16:0-2:0,16:0-2:0,11:0-2:0,11:0-2:0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,132
Maxi's,12113 Mayfield Rd,41.5088478,-81.5980131,2,3.5,other,Italian,other,TRUE,FALSE,free,full_bar,TRUE,FALSE,FALSE,TRUE,11:0-22:0,11:0-22:30,11:0-22:30,11:0-22:30,11:0-22:30,11:0-23:30,11:0-23:30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,161
Hot Sauce Legacy BBQ,12310 Superior Ave,41.522815,-81.600429,,3.5,other,other,other,TRUE,,free,,,FALSE,TRUE,FALSE,12:30-18:30,12:0-18:30,12:0-23:0,12:0-23:0,12:0-0:0,12:0-1:0,12:0-1:0,,,,,,,,,,,,,FALSE,3
The Dinner Detective,1100 Carnegie Ave,41.4961516,-81.6811465,,3,Arts & Entertainment,other,other,,,,full_bar,,FALSE,TRUE,TRUE,,,11:0-18:0,11:0-18:0,11:0-18:0,11:0-18:0,11:0-15:0,,,,,,,,,,,,,TRUE,4
Jackie Chen's Dragon Towers Chinese Restaurant,17452 Lorain Ave,41.4514697,-81.8188615,2,4,other,Chinese,other,TRUE,FALSE,no,beer_and_wine,FALSE,FALSE,TRUE,FALSE,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,63
The Standard,779 E 185th St,41.5862603,-81.549568,2,4,Bars,other,other,FALSE,,free,full_bar,TRUE,FALSE,FALSE,TRUE,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,143
Aladdin's Eatery - Cleveland Heights,12447 Cedar Rd,41.50131086,-81.59267508,2,4,other,Mediterranean,veg,TRUE,FALSE,no,beer_and_wine,FALSE,FALSE,FALSE,FALSE,11:0-22:0,10:30-22:30,10:30-22:30,10:30-22:30,10:30-22:30,11:0-23:30,11:0-23:30,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,149
Mocé Cafe and Bar,8650 Euclid Ave,41.5030267,-81.6263701,1,3,Bars,other,other,TRUE,,free,,TRUE,,,,6:30-23:0,6:30-23:0,6:30-23:0,6:30-23:0,6:30-23:0,6:30-23:0,6:30-23:0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,11
Addy’s Diner,"530 Euclid Ave, Ste 10",41.49903764,-81.68895644,,4.5,Diners,other,other,,,,,,FALSE,FALSE,FALSE,7:0-14:0,6:30-14:30,6:30-14:30,6:30-14:30,6:30-14:30,6:30-14:30,6:30-14:30,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,24
Murray Hill Market,2072 Murray Hill Rd,41.506775,-81.598448,2,4.5,Event Planning & Services,other,other,TRUE,TRUE,free,beer_and_wine,TRUE,FALSE,FALSE,FALSE,12:0-18:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,60
House of Hunan,7571 Pearl Rd,41.359141,-81.814601,2,4,other,Chinese,other,TRUE,,no,none,FALSE,,TRUE,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15
Oriental Palace Buffet,3364 Warren Rd,41.4624927,-81.8032376,1,3,other,Chinese,other,TRUE,FALSE,no,none,FALSE,FALSE,TRUE,FALSE,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-22:30,11:0-22:30,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54
Taj India Palace,5156 Wilson Mills Rd,41.53830854,-81.49374497,2,3.5,other,Indian,other,TRUE,FALSE,no,beer_and_wine,FALSE,FALSE,TRUE,FALSE,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,99
SalsaRito,2399 W 11th St,41.4793834,-81.6889988,,4,other,Mexican,other,,TRUE,free,,,FALSE,FALSE,FALSE,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,,,,,,,,,,,,,TRUE,15
Grandma Campbell's Cupcakes Stand,1979 W 25th St,41.484573,-81.702963,1,4.5,other,other,other,,,,,FALSE,FALSE,FALSE,FALSE,,7:0-16:0,,7:0-16:0,,7:0-18:0,7:0-18:0,,,,,,,,,,,,,,7
Cilantro Taqueria,2783 Euclid Hts Blvd,41.5082566,-81.5807158,1,4.5,Fast Food,Mexican,other,TRUE,FALSE,free,full_bar,FALSE,TRUE,FALSE,FALSE,12:0-21:0,,11:0-22:0,11:0-22:0,11:0-0:0,11:0-2:0,12:0-2:0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,80
Angela's Family Restaurant,7121 Saint Clair Ave,41.5283291,-81.6391318,1,3.5,Diners,Italian,other,TRUE,TRUE,free,none,FALSE,FALSE,TRUE,FALSE,4:30-16:0,,4:30-16:0,4:30-16:0,4:30-16:0,4:30-16:0,4:30-16:0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,20
Mandarin House Chinese Restaurant,10393 W Pleasant Valley Rd,41.36342,-81.7580821,1,3.5,other,Chinese,other,TRUE,FALSE,no,beer_and_wine,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,35
Sittoo's Pita & Salads,1625 Euclid Ave,41.5012395,-81.6801323,1,4.5,other,Mediterranean,other,,,,none,FALSE,FALSE,FALSE,FALSE,10:30-21:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,14
Wendy's,5815 St. Clair Ave.,41.5229982,-81.6510169,1,1.5,Fast Food,other,other,TRUE,FALSE,free,none,FALSE,FALSE,FALSE,FALSE,10:0-3:0,10:0-3:0,10:0-3:0,10:0-3:0,10:0-3:0,10:0-4:0,10:0-4:0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7
Barroco,12718 Larchmere Blvd,41.4874122,-81.5937045,2,4.5,Bars,Latin American,other,TRUE,FALSE,free,full_bar,TRUE,FALSE,TRUE,TRUE,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-23:0,11:0-23:0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,171
Phoenix Coffee,2287 Lee Rd,41.497417,-81.564964,1,4,other,other,other,,,free,,TRUE,FALSE,FALSE,FALSE,7:0-19:0,6:30-20:0,6:30-20:0,6:30-20:0,6:30-20:0,6:30-20:0,7:0-19:0,,,,,,,,,,,,,,119
Smedley's Bar & Grill,17004 Lorain Ave,41.4505811,-81.8157156,1,3.5,Bars,other,other,FALSE,,no,full_bar,TRUE,FALSE,FALSE,FALSE,8:0-2:30,8:0-2:30,8:0-2:30,8:0-2:30,8:0-2:30,8:0-2:30,8:0-2:30,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16
Grumpy's Cafe,2621 W 14th St,41.476519,-81.690993,2,4,Event Planning & Services,other,other,TRUE,TRUE,free,none,TRUE,FALSE,TRUE,FALSE,8:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,7:0-22:0,8:0-22:0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,420
Taco Bell,7424 Brookpark Rd,41.4191263,-81.736374,1,2,Fast Food,Mexican,other,TRUE,TRUE,free,,TRUE,FALSE,TRUE,FALSE,7:0-5:0,7:0-5:0,7:0-5:0,7:0-5:0,7:0-5:0,7:0-5:0,7:0-5:0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,15
Rebol,101 W Superior Ave,41.4991435,-81.694455,1,4.5,Bars,other,other,TRUE,TRUE,free,full_bar,TRUE,FALSE,FALSE,FALSE,8:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0,8:0-20:0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,256
Burgers 2 Beer,1938 Euclid Ave,41.501321,-81.676835,1,3,Burgers,other,other,TRUE,TRUE,free,full_bar,TRUE,FALSE,FALSE,FALSE,12:0-17:0,,11:0-16:0,11:0-1:0,11:0-16:0,11:0-1:0,12:0-1:0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,77
The Burnham Restaurant,100 Lakeside Ave E,41.5030718,-81.6956723,2,3.5,Bars,other,other,FALSE,FALSE,no,full_bar,TRUE,TRUE,FALSE,TRUE,6:30-22:0,6:30-15:0,6:30-22:0,6:30-22:0,6:30-22:0,6:30-23:0,6:30-23:0,TRUE,TRUE,TRUE,TRUE,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,92
Orale Contemporary Mexican Cuisine,1979 W 25th St,41.4846863,-81.7030619,2,3.5,other,Mexican,other,TRUE,FALSE,no,none,FALSE,FALSE,FALSE,FALSE,10:0-15:0,,,7:0-15:30,,7:0-17:30,7:0-17:30,,,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,23
Opal on Pearl,4250 Pearl Rd,41.4400282,-81.7065097,,5,Bars,other,other,,,,,TRUE,FALSE,TRUE,FALSE,,,17:0-0:0,17:0-0:0,17:0-0:0,16:0-1:0,17:0-1:0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,24
Parkview Nite Club,1261 W 58th St,41.4887134,-81.7260829,2,4,Bars,other,other,FALSE,FALSE,no,full_bar,TRUE,FALSE,,FALSE,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,121
Muncheez,12306 Buckeye Rd,41.480225,-81.5969141,,3,other,other,other,,FALSE,no,none,FALSE,FALSE,FALSE,FALSE,13:0-21:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-0:0,11:0-0:0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8
Bo Loong,3922 St Clair Ave NE,41.5157095,-81.6646469,2,3,other,Chinese,other,TRUE,FALSE,no,beer_and_wine,FALSE,FALSE,TRUE,FALSE,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-2:0,10:0-2:0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,90
Shark's Seafood & Deli,3826 Lee Rd,41.4554098,-81.5652341,2,3.5,Delis,other,other,TRUE,FALSE,no,none,FALSE,FALSE,FALSE,TRUE,12:0-22:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-0:0,11:0-0:0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,52
Gene's Place To Dine,3730 Rocky River Dr,41.4518355,-81.816672,1,4,other,other,other,TRUE,FALSE,no,none,FALSE,FALSE,TRUE,FALSE,8:0-14:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,64
Lunch Box Deli,223 W Schaaf Rd,41.4213816,-81.6788928,,5,other,other,other,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4
Otani Noodle - Uptown,11472 Euclid Ave,41.51007836,-81.60356455,2,4,other,Japanese,other,TRUE,TRUE,free,none,FALSE,FALSE,FALSE,FALSE,11:0-22:30,11:0-22:30,11:0-22:30,11:0-22:30,11:0-22:30,11:0-22:30,11:0-22:30,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,200
